  0.22470E+00  0.32990E-02
  0.31280E+00  0.56808E-02
  0.44600E+00  0.10305E-01
  0.54990E+00  0.16207E-01
  0.81120E+00  0.29691E-01

C: Colorado limits curve
H: X*1.0E-6     Y1,SLTT0
c:  6.1		1.0E10
c: 7         .95E9
c:  8         1.0E8
c:  9.3       1.0E7
c:  10.0      4.0E6
  20.0      1.5E4
  30.0      1.0E3
  50.0      80.0
  60.0      40.0
  100.0     10.0
  300.0     4.2
  600.0     3.3

C: Stanford limits curve 2003
H: X*1.0E-6     Y1,SLTT0
  2.75         2.9E9
  3.0          6.0E8
  4.0          4.0E7
  5.0          7.9E6
  6.0          1.8E6
  6.84	       7.36E5
c:  8.0          3.0E5
c:  10.0         1.0E5
c:  20.0         1.0E4
c:  30.0         4.3E3 
c:  40.0         2.7E3
C: Stanford Limits curve 2005
H: x*1.0e-6	y1,SLTT0
c:4	2e8
c:6	2.8e6
6.84	7.36E5
10	6.8e4
18	4.8e3
34	1.1e3
66	5.7e2
c:130	4.6e2
c:258	4.2e2

C:Eotwash limits lin
N:       X/1000.0          Y1,SLTT0
0.015848931924611134     1.482096513513943e7
0.0199526231496888     1.2330194806848457e6     
0.025118864315095794     147215.07136534914     
0.03162277660168379     22941.11327069828     
0.039810717055349734     4324.962077506282     
0.05011872336272722     1061.1206334539058     
0.06309573444801933     239.45726497252465     
0.07943282347242818     62.39040728671501     
0.1                     18.914020381678476     
0.12589254117941676     6.3654188179879565     
0.15848931924611137     2.3614456624355498     
0.19952623149688797     0.95039001241545     
0.25118864315095807     0.40982901374433467     
0.316227766016838     0.18734844667897296     
0.3981071705534973     0.09069782943270875     
0.5011872336272724     0.04687509919397532     
0.6309573444801934     0.026295327341880594     
0.7943282347242817     0.01637285670669277     
1.0000000000000002     0.011645265998539127     
1.2589254117941675     0.009759189429322326     
1.5848931924611138     0.00961218125039516     
1.9952623149688804     0.010287053531136339     
2.511886431509581     0.010623499411601406     
3.16227766016838     0.010757709544890484     
3.981071705534973     0.011068518360304246     
5.011872336272725     0.011453108778375614     
6.309573444801935     0.011065062371475825     
7.943282347242818     0.010102258331481815     
10.000000000000005     0.009040274801239308

C:CD's M2 thesis lims:
N:       X/1000.0          Y1,SBLTTT0
0.02	7.71e7
0.025	1.15e6
0.032	9.42e4
0.040	1.10e4
0.050	1.94e3
0.063	3.43e2
0.080	8.25e1
0.100	2.31e1
0.126	7.42
0.158	2.67
0.199	1.06
0.250	.454
0.314	.207
0.395	.1
0.546	.04
0.754	.0189
1.042	0.011
1.439	0.00897
1.988	0.0103
2.746	0.0168
3.794	0.0293
5.241	0.0457
7.239	0.0608
10.00	0.0711

C:Dan's M2 reanalysis
N:       X/1000.0          Y1,SRLTT0
0.01	3.3e13
0.025	1.4e6
0.05	2304
0.1	32
0.25	0.565
0.5	0.061
1.0	0.017
1.5	0.014
2.5	0.021
5.0	0.047

C:Dan's M2 reanalysis
N:       X/1000.0          Y1,SBLTT0
0.01	9.4e15
0.025	1.4e6
0.05	2304
0.1	32
0.25	0.565
0.5	0.061
1.0	0.017
1.5	0.014
2.5	0.021
5.0	0.047

C:M2 asymptoti
N:	X/1000	Y1*.003,SDBTT0
1.                     1.2411023790006717
0.85                   2.0994479632987564
0.7224999999999999     3.5753944821039596
0.6141249999999999     6.1373330566507205
0.5220062499999999     10.633562823759666
0.4437053124999999     18.62665332827608
0.3771495156249999     33.05120059710044
0.32057708828124987    59.54202794267252
0.2724905250390624     109.19578029384485
0.23161694628320303    204.50355242040382
0.19687440434072256    392.5696844914493
0.16734324368961417    775.7923399657176
0.14224175713617204    1586.4004849060782
0.12090549356574623    3377.049131629556
0.10276966953088429    7537.022376662897
0.08735421910125164    17783.794958637896
0.0742510862360639     44799.710988385385
0.06311342330065431    121890.11601970416
0.05364640980555616    363082.9839342802
0.045599448334722736   1.203179739608224e6
0.038759531084514326   4.519710980529685e6
0.032945601421837174   1.9676876452910006e7
0.028003761208561597   1.018996383358669e8
0.023803197027277356   6.472333370031568e8
0.020232717473185752   5.2271964510062275e9
0.01719780985220789    5.6002296243240944e10
0.014618138374376706   8.366233591749775e11
0.0124254176182202     1.8480825256887504e13
0.010561604975487169   6.467799172764672e14


C:CD's M3 thesis lims:
N:       X/1000.0          Y1,SRLTT0
0.02	1.14e6
0.025	1.40e5
0.032	2.29e4
0.040	4.69e3
0.050	1.15e3
0.063	3.23e2
0.080	1.02e2
0.100	3.56e1
0.126	1.35e1
0.158	5.43
0.199	2.32
0.250	1.03
0.314	4.91e-1
0.395	2.43e-1
0.546	9.89e-2
0.754	4.84e-2
1.042	3.25e-2
1.439	2.56e-2
1.988	1.86e-2
2.746	1.36e-2
3.794	1.21e-2
5.241	1.25e-2
7.239	1.17e-2
10.00	9.66e-3

C:Dan's M3 reanalysis
N:       X/1000.0          Y1,N15
0.01 1.0e10
0.025	1.81e5
0.05	1408
0.1	43.1
0.25	1.31
0.5	0.18
1.0	0.050
2.5	0.011

C:M3 asymptotic
N:	X/1000	Y1*.01,SDRTT0
1.                     1.1468281485203982
0.85                   1.9131158712856957
0.7224999999999999     3.20506686910172
0.6141249999999999     5.3965075032342735
0.5220062499999999     9.140143804756566
0.4437053124999999     15.588717737055886
0.3771495156249999     26.805092643994346
0.32057708828124987    46.53719234710656
0.2724905250390624     81.713896816986
0.23161694628320303    145.40238231697282
0.19687440434072256    262.8130666397452
0.16734324368961417    483.86274738244015
0.14224175713617204    910.3511632243345
0.12090549356574623    1756.985209633179
0.10276966953088429    3494.246996518405
0.08735421910125164    7198.8678673734885
0.0742510862360639     15459.816741649416
0.06311342330065431    34862.27315051251
0.05364640980555616    83264.79903530168
0.045599448334722736   212777.28632419737
0.038759531084514326   588746.0733290287
0.032945601421837174   1.788812483497003e6
0.028003761208561597   6.067452123956175e6
0.023803197027277356   2.342549512694494e7
0.020232717473185752   1.05326327291338e8
0.01719780985220789    5.66535528388399e8
0.014618138374376706   3.7626709473992915e9
0.0124254176182202     3.2026183575053352e10
0.010561604975487169   3.6497818943907056e11

C:CD's M2+M3 thesis lims:
N:       X/1000.0          Y1,SGLTT0
0.02	1.14e6
0.025	1.39e5
0.032	2.19e4
0.040	4.19e3
0.050	1.04e3
0.063	2.36e2
0.080	6.20e1
0.100	1.89e1
0.126	6.4
0.158	2.38
0.199	9.63e-1
0.250	4.17e-1
0.314	1.91e-1
0.395	9.27e-2
0.546	3.74e-2
0.754	1.80e-2
1.042	1.11e-2
1.439	9.50e-3
1.988	1.03e-2
2.746	1.07e-2
3.794	1.10e-2
5.241	1.15e-2
7.239	1.05e-2
10.00	9.04e-3


C:Dan's M2+M3 reanalysis
H:       X/1000.0          Y1,SLTT0
c:0.01	1.0e10
c:0.025	1.75e5
c:0.05	1040
0.10	17.6
0.25	0.411
0.5	0.045
1.0	0.01
1.5	0.00895
2.5	0.01047
5.0	0.01246
c:10.0	0.01254

C:M6everything as of 9/14/2006
N:       X/1000.0          Y1,SLTTB0
C:0.005	329008256.7
0.009	140000
0.010	47828.80224
0.015	1464.06344
0.020	196.55588
0.025	50.3707
0.030	18.36546
0.035	8.32161
0.040	4.36591
0.045	2.54166
0.050	1.59869
0.055	1.0675
0.060	0.74742
0.065	0.54345
0.070	0.40801
0.075	0.31453
0.080	0.24792
0.090	0.16269
0.095	0.13484
0.100	0.11319
0.125	0.05467
0.150	0.03138
0.175	0.02021
0.200	0.01413
0.250	0.00823
0.500	0.00291
1.000	0.00322
1.500	0.00474
2.000	0.00631
2.500	0.00717
3.000	0.00757
3.500	0.00765
4.000	0.00751
4.500	0.00719
5.000	0.00731
5.500	0.00671
6.000	0.00675
7.000	0.00634
10.000	0.00634

C:M6everything as of 9/21/2006
H:       X/1000.0          Y1,SLTTB0
C0.005	228865741.2
0.009	140000
0.01	41555.2908
0.015	1336.278
0.02	183.87666
0.025	47.81445
0.03	17.60549
0.035	8.03418
0.04	4.23582
0.045	2.47447
0.05	1.56001
0.055	1.04299
0.06	0.7308
0.065	0.5317
0.07	0.39895
0.075	0.30727
0.08	0.24199
0.09	0.1584
0.1	0.10985
0.125	0.05256
0.15	0.02987
0.175	0.01904
0.25	0.00752
0.5	0.00249
1	0.00292
1.5	0.00483
2	0.00694
2.5	0.00806
3	0.00848
3.5	0.00849
4	0.00826
4.5	0.00787
5	0.00803
5.5	0.0074
6	0.00741
7	0.00694
10	0.00684


C:M6 sensitivity
N:       X/1000.0          Y1*2,SPTTT0
0.005	5.5e08
0.010	55294
0.015	1457.058
0.02	182.3934
0.025	45.2143
0.03	16.22481
0.035	7.299642
0.04	3.815089
0.045	2.215158
0.05	1.389461
0.055	0.924352
0.06	0.643971
0.065	0.465585
0.07	0.347036
0.075	0.265347
0.08	0.207318
0.09	0.133483
0.095	0.109516
0.1	0.090985
0.125	0.041714
0.15	0.022797
0.175	0.014029
0.2	0.009412
0.25	0.005091
0.5	0.001359
1	0.001233
1.5	0.001977
2	0.002797
2.5	0.003199
3	0.003306
3.5	0.003297
4	0.00324
4.5	0.003144
5	0.003172
5.5	0.00309
6.0	0.003094
7.0	0.0030
10.0	0.0030

C: Wedge prediction

N:       X/1000.0          Y1*21/19*21/19,SDTT0

0.003 	254570300.6
0.005 	70225.11362
0.01 	60.59799924
0.015 	3.645740481
0.02 	0.748763043
0.025 	0.266287544
0.03 	0.127638854
0.035 	0.073401014
0.04 	0.047597527
0.045 	0.033564458
0.05 	0.025160347 
0.07 	0.011514476
0.1 	0.006157554
0.2 	0.002962123
0.3 	0.002409459
0.4 	0.002216033
0.5 	0.002126233
1 	0.002005998
2 	0.001975822
3 	0.001970228
4 	0.00196827
5 	0.001967361
10 	0.001966153

C: Plot labels and arrows

W:moduli/ X(0.11E-5) Y(2.5E4) S(5) A(0) HUE(R)
E:ARLINE(4.2E-6,2E5,1.6E-6,6E4,4.0E-7,30.,RLK)

W:dilaton/ X(0.2E-5) Y(30) S(5) A(0) Hue(RB)
E:ARLINE(3.1E-6,1925.0,3.1E-6,80.0,4.0E-7,30.,RBLK)
E:ARLINE(3.1E-6,1.10,3.1E-6,21.0,4.0E-7,30.,RBLK)

W:2 extra/ X(1.5E-3) Y(0.7E3) S(5) A(0) Hue(BBR)
W:dimensions/ X(1.3E-3) Y(2.5E02) S(5) A(0)
W:scenario/ X(1.5E-3) Y(1.0E02) S(5) A(0)
E:FRAME(0.29E-03,3.0,0.32E-03,4.0,BBRL,2)
E:ARLINE(3.35E-04,3.2,2.2E-03,74.0,4.0E-7,30.,BBRLOO)

W:dark energy/ X(4.0E-6) Y(1.7E-3) S(5) A(0) HUE(RRG)
W:scale/ X(1.0E-5) Y(5.5E-4) S(5) A(0)
E:ARLINE(7.3E-05,1e-3,2.6E-05,1e-3,4.0E-7,30.,RRGLOO)

W:radion/ X(2.0E-06) Y(7.0E-03) S(5) A(0) Hue(BGG)
E:ARLINE(5.0e-6,0.30,5.0E-06,1.5E-02,4.0E-07,30.,BGGLK)
E:ARLINE(5.0e-6,0.75,5.0E-06,10.0,4.0E-07,30.,BGGLK)

W:EXCLUDED/ X(1.0E-3) Y(1.0E7) S(5) A(0) Hue(D)
W:REGION/ X(1.0E-3) Y(3.0E6) S(5) A(0)

W:Irvine/ X(3.0E-3) Y(1.2E-0) S(5) A(0)
E:ARLINE (2.3E-03,3.2E-01,4.4E-03,8.8E-01,4.0E-7,30.,LK)

W:-Eoe^t-wash 2004/X(2.0E-04) Y(9.8E-4) S(5) A(0) CMOD(3) 
W:-Eoe^t-wash 2006/ X(2.0E-04) Y(2.94E-4) S(5) A(0) CMOD(3) Hue (B)
E:ARLINE(2.0E-04,0.7,2.0E-04,1.4E-03,4.0E-7,25.,Loo)
E:ARLINE(1.5E-04,2.50E-02,1.5E-04,4.2E-04,4.0E-7,25.,BLoo)
E:Line(1.5e-4,4.2e-4,2e-4,4.2e-4,BL)

c:W:Lamoreaux/ X(1.1E-4) Y(2.0E08) S(5) A(0) Hue(D)
c:E:ARLINE(3.2E-5,3.2E+6,1.1E-4,1.7E+8,4.0E-7,30.,L)

c:W:Moscow/ X(1.8E-4) Y(8.0E5) S(5) A(0)
c:E:ARLINE(9.6E-5,2.9E+5,1.6E-4,7.5E5,4.0E-7,30.,L)

W:Colorado/ X(5e-4) Y(1.4e4) S(5) A(0) Hue(D)
E:ARLINE(2.0E-4,6.5,5e-4,1.2e4,4.0E-7,30.,LK)

W:Stanford/ X(1.9E-05) Y(7.3E06) S(5) A(0) WID(0.12)
E:ARLINE(5.3E-6,9.9E06,1.7E-05,9.9E06,4.0E-7,30.,LK)

P: XMIN(1.0E-6) XMAX(1.01E-2) YMIN(1.0E-4) YMAX(1.01E8) 
P: SHIF(0) SYMB(2.4) SCAL(0.6) FORM(0.9)
P: POLY(2) AXFA(1.8) CMOD(3) UN(MM)
P: YIN XREAL XLOG YLOG NOSP TICIN NODSN 
P: WEI(0) HATCHING(3.0E-03)

